Id,SalePrice
2589,120964.87476245532
1946,234102.43699120719
1334,108091.23497867375
2781,218836.73648218767
431,370150.6839400397
576,215210.39492632198
1474,213793.02339223487
2254,136026.82466846053
2155,280993.9203485671
885,109658.8933658264
643,141061.69347035163
1944,122740.9842368448
480,209406.11710328143
2845,106709.15551381723
2387,317802.0725569724
2407,231785.29130392463
2527,170095.88795501785
2514,162064.99408091162
629,166530.0533272601
80,199641.2034077978
1876,129130.33711054121
1546,107665.01162738354
2518,172806.2326092178
2347,168045.4280464559
783,213590.56150009664
1322,37838.78592175263
194,75343.51002782102
1770,297421.5425948567
2143,157252.90483291223
1229,215840.7691682415
511,265858.7189248967
46,253276.66314701503
1348,158433.73724243915
2465,188658.13498570325
387,231929.11814433226
873,226138.62302839142
1918,110099.3291534719
2764,244109.23144965165
2184,112244.89024324258
934,157359.82936329738
1920,118008.17353911222
2631,145473.63333612547
1768,457486.7824741077
2040,105023.75344178216
1749,230363.9591368245
834,249167.03747543314
1457,225924.45479910346
79,118323.49710584994
2302,116552.36439488594
1817,146692.1616164256
2755,228824.43679619647
359,181313.60260587474
2059,105508.90301339544
2092,244387.7943436156
2516,211437.92065625975
150,94689.6139316585
1656,145753.4246856876
83,100448.40698522613
2411,189849.32135362067
795,68369.65378672053
2312,219001.0590307172
2917,92231.31328232936
1624,182549.89772148142
2215,266187.78647895274
1211,149284.13092765067
1485,181251.68556156958
1024,183887.55613860558
570,196739.7345071903
2874,143914.75736756576
700,153992.21307800218
2756,200269.3898854453
2022,162566.2602588016
583,212246.30981796642
2392,364731.36686511966
2424,195491.5794039073
212,79581.19717217973
736,117226.99326555493
1610,175423.3019100873
890,124669.05975296197
467,189333.79842353775
578,221426.86249891395
1747,208663.74217351072
1149,168956.0587543977
2758,235638.5637165456
857,132108.1967308785
2219,259551.5318176303
733,91455.65520966207
2909,119866.16034453327
1798,257351.48160450155
235,131624.88520840605
2366,132279.3987503188
1027,127560.08741471864
1195,147211.5223589908
1303,21984.20375395767
148,170835.5947295596
608,146525.3629467561
2515,205325.40392985684
821,274442.347733786
2500,287844.5600321904
745,95103.89324250759
741,117148.99666024526
1611,176613.54146684473
2532,133124.64400719322
1081,234313.33330530755
1692,394312.70147804235
2520,207696.26658541785
276,91044.39102397508
1992,130324.66464008992
663,12012.949585993512
418,123773.6430792806
1733,195332.540943502
2359,139835.98756194493
253,189504.3688523
1518,176709.84852994615
2035,148723.38607601202
2919,44306.09106990832
1540,224199.0889547779
2120,136998.80170947095
1674,180508.2963544685
256,148169.20559635322
2361,84873.90357878899
978,86773.0958712438
2280,141460.7725952302
2095,233061.43402166286
1709,335938.30470308074
2801,238031.919608571
1246,116642.17224565742
2373,102797.22841277398
1055,291985.4421688536
2017,129783.9157166005
1099,288146.37808729336
1344,67589.09319502367
835,186542.95451503084
1117,204237.4561216313
2043,65926.2237803718
2085,119928.60060935281
410,155950.14530279848
2650,108034.02529591313
2867,155971.3551689688
1668,104080.09021133085
1161,173024.4490304251
2122,181160.19594880668
2539,143591.8096155428
1047,129032.17507410227
1445,134037.99743010174
541,98458.80225437054
569,200823.69024193462
1276,135871.32912883678
918,141291.12962551427
326,160735.86975637786
1936,122212.63147133877
895,98903.82762204453
257,149578.4155104907
1241,169931.50191796388
1545,113532.79158219151
1189,175617.12421127874
270,159992.80051432378
2066,211730.032770815
693,106990.54857858611
1259,165535.09330461908
2916,155978.27394728834
2321,285551.2996098546
1977,90898.48839909911
1895,148755.20648081292
1240,166245.3053285146
85,158504.8532008516
1823,107841.20793376597
825,275985.8305208154
110,222229.31320083924
697,121929.14815930823
2297,81640.97680948992
1231,128282.54746399565
1355,133021.1309333265
968,326202.9448896697
584,223199.79698496766
1315,106270.57267527399
1606,130758.35350417678
206,105037.4831395254
1685,358000.1725829188
2016,116814.75258083598
869,202600.2935271912
2135,122176.78502546625
2346,187361.4100916275
2430,243481.47813854346
2198,68684.24540746259
2652,134591.57431440905
27,107988.29727709772
241,168023.60280507646
906,124904.30914510357
1506,94835.94881753581
2098,334803.04440597456
1435,219335.29624294108
2213,130614.13443107877
1274,141330.89787253435
743,-13201.073296777002
1737,199204.3806548502
2797,270033.33723833645
2185,34061.53210503358
58,179239.7751143246
830,210416.74422371332
808,116336.1203604531
680,141600.77246959077
1153,113891.33322497045
1291,140204.81203767937
1818,157437.54926994772
2161,186690.7280870549
1883,112309.55838395987
350,338758.6444554214
2473,111068.0967133163
295,180617.4150287908
293,204939.9628280055
859,133053.71944941318
288,72312.67011129009
1578,148176.9501919172
102,183650.99958889975
2831,167482.19261850807
1030,152556.96633811053
2551,140161.88283556662
1286,159526.24417193767
958,322780.0790247799
776,135175.05835199624
72,213395.92355861433
2263,259395.09924849728
1866,154130.2112238301
2876,55778.138139398216
2146,241423.40897600638
103,195949.215417925
1500,154336.28734341517
492,181886.33498880657
167,123299.81380907052
2597,111258.44676592486
2685,105440.46094667539
1035,141535.53478946385
1220,53930.99106115216
2602,161107.52996675743
2159,216911.80471297496
695,159887.49266877686
1109,268793.52041514206
640,192970.70685020176
1652,160774.14986662398
2090,180848.1204121008
1188,167542.39768734993
2345,227017.5367758913
1059,386668.98063267965
2751,217083.56182434087
128,193951.6108783951
1523,194578.68924944891
2925,166353.6245373602
2145,258476.19566847893
1121,207401.9822252625
566,253311.1811438778
565,253302.26685071646
1331,140052.42046808673
2928,91837.14701360808
156,130268.72730883496
797,148716.0027355476
327,87179.74226612369
2859,151183.55946471775
1453,113235.25718656296
1762,340184.93623287487
1868,204398.32449466363
1760,168900.96156559073
1113,239475.05586260482
1812,193967.29347328728
117,147607.79294033657
1142,200692.51965330745
2342,398127.92389745614
927,139414.76683078747
2478,169084.78984836096
655,60105.92215105196
2064,125129.44035351154
369,299070.3745614156
2239,120607.2679119351
2732,204851.75979702597
1653,160774.6502399043
959,212897.37624152508
2395,348763.54348202667
1412,83645.69843126505
271,257276.7834353341
1484,172800.2153446884
1497,140345.7098038578
552,152157.42946362155
2,119535.39531959167
1855,276857.53193374013
4,259352.73004627205
2292,162001.60608089375
134,133438.51034255617
646,91505.08657772196
42,317711.1026100397
532,208839.86129826095
713,72986.276887718
2561,132716.84184106125
2360,134240.7449963297
1333,121720.97046058874
1407,208877.5131199699
2892,295224.3933100134
574,220278.16767552713
1227,207192.02982523097
2591,231577.82759814837
1476,214328.1490996299
1125,256274.68342660865
1446,142833.8831454793
408,110484.48079689329
1101,312146.2135721673
2251,192594.9346918372
373,189058.20613471844
2554,126959.15818550403
2382,283561.5410292312
1985,71935.88222530168
519,216906.9053512375
1093,182701.87195787078
864,255785.32132262265
2889,153082.21166032832
2308,178400.3414665581
986,144660.97397859636
1302,136574.72960017357
585,150932.72850644204
2708,139577.37899957033
147,127928.04843476335
1441,225826.6070202317
383,186464.42547729888
285,169625.4186130873
181,107455.13404269835
358,188908.10169515057
780,182435.59025601659
258,188798.03720759257
1865,197937.043311725
692,112306.32701551126
2902,299390.995160865
508,235435.72574122375
2638,129343.02499462018
36,150112.25532487093
611,175111.45734698075
2281,156625.81526615898
1678,137701.40850072008
1696,400794.56168345764
1557,59085.39406092315
2180,151296.60638864798
1726,259280.92673195418
951,151924.06990630427
267,227288.77655702096
2706,121342.64648885507
2221,215427.2102284183
1357,137212.2397790665
2901,279978.4175839182
347,181098.6300458674
2164,204678.4299454526
1586,301266.34256101423
360,156565.73215625278
1769,259947.90543006867
2617,171049.76641240934
1879,153185.5222061818
991,201293.6130828204
1535,123972.25667111343
1191,143454.90697111614
1579,221021.12012274697
1882,137441.10278172075
1510,121343.41623732081
2196,161965.84776972135
1845,178609.88935600643
2336,393068.8833292007
942,86743.27607942272
861,123445.15920029244
2555,102614.79852644466
1392,158520.666463225
2099,249235.647029716
1543,126451.51078227718
948,250234.91778861597
1239,162073.3614979542
22,201584.33371165916
2796,224967.62973709058
2747,186892.9180555049
92,294329.7500149574
210,163912.76721456693
1858,220783.68370088912
2228,168664.20025522978
447,234342.29720973675
827,236230.59641584996
1649,228256.1550007277
682,126325.82345891345
2698,111515.8062109371
494,168371.3815867594
214,80704.90454823806
2441,225493.41042096223
2679,99224.98383224187
1336,119108.21950764886
465,199611.5124760973
1524,149985.67892050408
2543,120031.8564043024
631,137503.72790494925
2452,324416.8442004149
228,170322.82339713944
126,148091.72074937678
1092,249659.0657465356
1122,189571.15547855312
932,200082.3566979236
1980,82591.59005194553
2171,133739.53795847206
551,146151.9027280954
2768,161257.52305050343
2056,104972.89764741129
1159,359125.0659887294
2645,128431.61183735204
1174,187862.71685005355
2266,213832.52423429757
2462,324603.45954728796
1219,139879.01849181883
2922,182996.78631862588
118,144552.27164641104
474,188441.458914399
2576,149466.4451638202
872,278884.71594875667
1077,258756.39708225505
1536,137134.52338071037
1150,134467.96248341148
2341,319692.65159515245
1931,143101.85682478163
2785,127929.46625667387
2538,119886.77879995108
597,196448.02608367216
464,227600.06877826192
233,234000.8629139401
2169,143764.6218965971
2123,170912.19669655376
1867,154682.09077488314
137,245801.90030111457
515,217785.84238160856
933,116080.74252456363
2784,155301.65022087522
972,162719.98308846322
599,154779.2296125118
2614,132132.2334887028
2582,148838.0393098934
1409,180880.2630798096
175,106433.27194330785
352,247106.1506081046
976,100134.96534672397
2134,197361.2318599884
984,79626.23663443646
2396,343448.4493550728
1673,150009.36146942302
404,115308.04848989831
607,163771.6222931511
814,177740.5273828634
868,192366.1513598376
2271,184178.82980975433
1633,281257.5250527605
337,179740.32026717943
2765,171251.14629528343
1746,254032.7777950021
368,322832.9142526678
2806,205973.95124153493
1662,179486.3273028702
1234,218275.94722909926
1373,135388.8056400813
1672,98641.79381819218
1939,122673.19297826805
