Id,SalePrice
923,137107.94572082238
500,274686.9522320866
1408,137566.29263317955
331,60187.73221248752
170,150140.38917544682
2192,91541.54977187625
2571,298403.1805891167
2314,165039.00009559345
2647,85705.7851586949
422,382739.4793490516
2457,310822.58155941014
1838,194688.24114726268
2805,253429.86087444253
1645,159958.87160583123
1711,311796.10677517497
2825,241030.09818285675
322,326867.02673573047
2103,249217.2008889948
342,120585.41540973386
600,106434.86672798388
488,172398.87540650056
1725,313952.73236821394
2246,265899.1280201788
2847,153133.86919352136
806,236857.83788147182
530,228304.67851286847
963,190273.7719259453
2678,92608.85001607251
171,69116.03963607678
2401,382841.8119988572
805,226852.53894588162
2259,224695.93021270074
1748,209268.71802331205
1361,132327.61132083164
1677,120573.89301689054
1406,160559.60577801714
2322,240175.40881051507
688,153083.75212994788
143,127619.97257606057
804,214799.97852495516
1214,169498.71237188275
2828,155204.7863324471
1999,207868.05858203763
2467,191729.05534570248
2665,183077.21866478623
1538,305874.9304763886
398,108206.71775041634
2822,147107.75045795683
2157,162154.41853919014
1856,186996.15032083567
1269,103291.11477174591
2570,110212.37195293704
2320,247539.81650588175
1517,129742.02232243997
2304,90241.82321592823
1312,101320.90061612404
2012,140013.82611271687
506,259680.1418103631
2865,191792.56443445542
2367,108642.66667846672
554,98499.11498682867
238,141160.50032164538
1954,102759.98353110439
2488,138106.18151033606
2291,85166.14696924025
1969,90185.68325921301
2725,157560.995356916
1482,169517.3102574382
2763,206911.06768889847
503,267669.73871006677
1584,252550.18151623593
1531,176183.7310489446
2210,176264.1044647595
459,331452.54340020474
556,116992.76774317573
1347,141741.5047419684
1290,75105.63224779331
1388,83575.02551307868
1571,300139.77919766714
2754,209817.24302309784
765,151194.10513122135
2494,111084.16722440033
2870,196818.02577237817
7,260666.0499461823
1114,231943.56800650244
2418,265174.0647577947
291,112138.20247840243
18,356738.38998309115
39,352611.10436986655
1001,281761.769529153
2442,227345.00903695653
616,136152.54617743794
2680,32014.646611685457
1414,130002.36095299976
289,150681.15847705092
40,255717.69042925298
860,135807.0939357063
409,128425.73085709759
673,156456.79291403355
2427,194462.44010606327
2036,191133.80461283537
2564,140878.283533212
642,166345.43982241827
1008,182598.76540493907
1908,154894.43075745876
2519,209229.84646025804
1369,96303.92062621837
2855,162528.88625051442
712,96207.61315601174
1943,105424.71262431888
1958,134601.7218929974
107,199039.82698771343
2295,201826.0822325692
704,83114.14811141882
676,141725.97667387885
259,178515.5082060975
93,288111.40259535564
106,237723.59178755363
2315,169294.3793920879
1050,103002.13171004775
1095,227162.44387543492
2709,154166.17032478194
758,136577.57138403287
1496,168450.85397013417
2370,121013.23789902315
2458,263168.65982683486
2733,133917.22934295866
161,266963.52122027735
726,157973.6203487591
845,218698.87158047175
947,242352.33457015984
2232,82978.02359806187
2563,137370.7194118766
2299,137349.34003397345
211,80342.1013561362
605,169804.16168995
1478,208441.04667058395
2247,269442.8156709189
2274,211543.36314470283
2869,199669.9108689354
967,211088.76475576576
2656,89560.83890664502
667,206478.36570820972
1042,112937.21023832675
2023,169409.42998096306
2447,356445.156062238
2055,134724.55114591235
2275,280456.10531843454
2204,178123.36593058446
1563,266316.51438293234
483,246887.02720438884
796,152567.21419765885
1526,153069.16786362705
2042,163690.700531848
442,342833.63070291793
1693,321746.4764340733
1468,224330.9378374879
1430,189825.12859456582
2605,188045.51755651436
1529,204425.0954506281
335,128636.8777187083
1287,117099.44023015966
31,102462.7844932254
1785,278922.90474925446
82,156336.46541845967
2620,131358.83330194838
252,178172.38580064665
721,67425.20033614192
2165,183604.9687134723
2316,196589.18932662025
775,141495.6479228294
1558,101358.05985021724
17,217265.91622616566
1022,232279.53742543218
925,120548.23728079686
438,287323.679332603
1270,147113.06445829
1272,110050.74294376626
215,159562.84342084627
266,227883.47010622767
2402,308849.38738319796
1250,133364.53280181967
1984,118010.09560138514
1279,140639.79029272468
377,235237.89897049975
1252,134465.6846081846
2156,253579.18157703438
499,316722.48990425805
1374,133299.8056853981
2898,215698.9652540307
401,102457.41544959262
2721,172919.77144598798
2078,230831.06806372528
2589,121282.96935317152
1946,234002.46657412997
1334,113495.70858893427
2781,219004.7308451202
431,368387.49910997524
576,218606.72630356887
1474,213679.61613187313
2254,138229.13541817077
2155,279261.8788082013
885,108728.16141068749
643,140170.72332961098
1944,124926.42836778618
480,209219.00098388552
2845,110545.2297268872
2387,311932.76898526784
2407,228919.09658424888
2527,170964.1099544063
2514,164476.53162089278
629,166412.12283931058
80,201514.00607844605
1876,130058.6319959676
1546,108973.43851838214
2518,174099.91342873313
2347,168764.42212084407
783,210797.09872454606
1322,43728.480663081486
194,81520.38665232537
1770,291710.87510875874
2143,153922.13973354409
1229,215287.07871413114
511,265875.32991203613
46,248465.55843632552
1348,163530.69902337142
2465,190904.71397195646
387,232618.88331912918
873,224400.1061650279
1918,109938.15066961272
2764,245412.7604602095
2184,112249.26603456122
934,160062.19257144685
1920,119293.27888553246
2631,146241.39369465027
1768,455606.10094213963
2040,106436.89037235259
1749,228135.4981136643
834,243993.97542413895
1457,227481.75889407436
79,118982.53838433798
2302,116529.01386353259
1817,146643.91625764893
2755,229005.39966785954
359,181676.21595850296
2059,107060.03354725699
2092,246193.3710837182
2516,215139.9326049168
150,96856.40956624245
1656,146336.67058187132
83,105058.35209093365
2411,189025.781301071
795,70429.6034655018
2312,219825.10974678097
2917,100994.35249894476
1624,186331.20671000794
2215,266130.93977509043
1211,149665.776066104
1485,180786.16339504952
1024,182841.0086896
570,197763.00191216508
2874,145408.4448409925
700,158833.29222914236
2756,201585.90700344645
2022,165407.55518903816
583,212862.06704849013
2392,358425.5010138566
2424,195838.68919910985
212,90702.65444901341
736,118683.86323358549
1610,175230.0863753153
890,124780.58305098023
467,188654.89809471823
578,226281.92269712442
1747,207035.31334286457
1149,171135.89822364683
2758,233451.1798095124
857,130580.55060783873
2219,261729.50291086384
733,99240.35498062035
2909,120764.43187228873
1798,258794.50460388116
235,129672.7895980908
2366,134882.55344164692
1027,127496.72504576531
1195,145795.5510759229
1303,26736.50232095411
148,171736.52573775518
608,147367.28184848576
2515,204303.23238046278
821,273875.59018065344
2500,282579.2894987215
745,97553.32312101845
741,121291.37996803058
1611,171642.49104698698
2532,131300.91003175138
1081,233772.61498818127
1692,392298.80699552817
2520,210730.5236120239
276,100000.92970431912
1992,131170.80930629556
663,20857.474707562244
418,126492.01860732267
1733,192484.30954968883
2359,140073.71869584348
253,190367.34755203937
1518,176618.91665339406
2035,151941.58848132245
2919,54836.37718306141
1540,223512.70837258338
2120,137049.15527062147
1674,183000.5875474903
256,148230.15076777703
2361,85841.02893329543
978,87965.85476192174
2280,143090.35064082048
2095,235461.47664180322
1709,330031.8387730281
2801,236606.71993454447
1246,116865.57814187676
2373,106304.21912207344
1055,287785.033916551
2017,131156.62822547514
1099,283573.37540663604
1344,71150.34094169119
835,185605.73546381475
1117,205585.26385389277
2043,75054.56197729654
2085,121674.16357315061
410,157852.22965571453
2650,111361.3793772895
2867,159923.0554292685
1668,105633.7266197452
1161,177296.537800678
2122,180249.7622171083
2539,143607.05827311048
1047,132060.48706005112
1445,131302.52406220048
541,105672.23512079121
569,202557.6915459598
1276,135592.85778940585
918,145649.40598890724
326,158579.99702121306
1936,120932.78878930362
895,97109.8334706564
257,145864.37437268274
1241,170367.73688273426
1545,113769.1338840907
1189,175791.3906664902
270,160645.60318516294
2066,211038.56588469466
693,109654.1741418727
1259,171064.90959506543
2916,154680.82980491425
2321,280494.7069501798
1977,94926.06591231082
1895,149969.41070450196
1240,165396.20859799
85,158214.33147930546
1823,107274.9802213139
825,273910.35337230866
110,221358.60402773603
697,125587.06150400256
2297,89995.58272355126
1231,127671.02278773836
1355,133142.474566443
968,324527.4437781505
584,223539.86692347238
1315,115594.56653618299
1606,132489.08361460292
206,108094.7889308144
1685,353392.6077099005
2016,120904.25362786924
869,204433.24015259638
2135,123553.34112040098
2346,186733.15911852664
2430,241622.20885222434
2198,78537.0402467772
2652,134275.36719047662
27,108755.71104385515
241,166883.1988811986
906,126206.92012956299
1506,103831.83641479054
2098,330442.5661810697
1435,217861.87304041185
2213,127731.36011481145
1274,142811.79844625818
743,-1898.3033826555766
1737,199201.20050491404
2797,270027.0851602331
2185,44192.20474659145
58,176257.23827397398
830,209642.67877658806
808,116884.75049987981
680,143040.86520264772
1153,116591.72605053589
1291,146426.03105448332
1818,157594.51683367815
2161,188226.36299406772
1883,113880.30359526846
350,336298.91434333427
2473,118828.64698530936
295,178137.89954220896
293,205014.8231046687
859,131549.4131946983
288,74458.55151683657
1578,145597.41947665045
102,185047.96502098284
2831,169399.55248571103
1030,154359.60130570768
2551,138553.41971296733
1286,157875.01235406485
958,318078.51305770176
776,134376.66437117662
72,213109.2107517515
2263,256599.12223345076
1866,154432.1415038894
2876,57019.59175463591
2146,243538.39290431398
103,196553.47105583575
1500,154516.36031965283
492,178519.69044224801
167,125316.17280145155
2597,113104.56860397656
2685,107699.28043808523
1035,142174.6791790929
1220,54231.153394289926
2602,161996.95747593252
2159,215544.59859501832
695,164490.78113015866
1109,263541.77762070275
640,193253.43153269772
1652,161001.2677659852
2090,181276.11509268754
1188,170080.2525098474
2345,228279.83355389035
1059,380363.3299042651
2751,217204.75004163603
128,196222.42782841972
1523,191763.9892490772
2925,162237.87265239918
2145,261235.88081905042
1121,208405.80530598122
566,256439.05255448073
565,246147.24929115793
1331,141263.19040025005
2928,99645.93602852174
156,130392.31394906083
797,149428.36151459572
327,89241.68111245093
2859,151983.67547474403
1453,113558.4411378277
1762,333897.183295949
1868,203732.38701398583
1760,167746.9093084976
1113,239914.93075235462
1812,194352.7942224914
117,150505.9549379383
1142,200730.92032042317
2342,386817.11292033247
927,138682.2805591081
2478,170211.58860001236
655,64201.832419432365
2064,124424.34622497219
369,290560.8913590448
2239,122735.7455567508
2732,206512.11309118182
1653,162166.01475980753
959,210675.23064621183
2395,342731.6779866308
1412,94598.40895797148
271,255093.6504053624
1484,172771.00732685134
1497,139254.1649883646
552,153623.97077569884
2,119946.64197015988
1855,273874.94930317195
4,259397.90553608784
2292,162664.85721794565
134,134629.30153792963
646,95861.42805496303
42,314002.36600391177
532,210372.50639734705
713,81155.35701246516
2561,132606.50978718707
2360,132985.04962249298
1333,123525.66652693247
1407,206970.23180957997
2892,292174.01627277955
574,222913.5765786755
1227,203522.2541521323
2591,232060.01883613918
1476,212655.05970282847
1125,255828.31610616425
1446,142406.30234329824
408,111691.17409865628
1101,305301.2018581898
2251,191775.9122269404
373,189072.59922510094
2554,125932.60354155509
2382,281470.48321793595
1985,78777.17492920044
519,218343.1349907834
1093,181689.35861735084
864,254091.21683167852
2889,154350.21568007325
2308,181378.1150129282
986,143892.44895395834
1302,140292.24276080343
585,152229.80966865268
2708,139412.1603214529
147,128757.24820154342
1441,224473.51871612453
383,183821.49051571958
285,167949.5819305059
181,109936.72302512461
358,186798.32109063555
780,180778.65942405627
258,188702.05631323194
1865,198788.97979407944
692,115946.85563110682
2902,297654.83959905413
508,237569.74070100347
2638,131031.25208728435
36,152084.08527555043
611,176361.97564045285
2281,151387.2070642231
1678,140345.62010578503
1696,397449.69288221956
1557,68380.82553806613
2180,148300.16566857538
1726,256816.3299079826
951,150529.42316584382
267,227951.12053993472
2706,122602.73852557864
2221,213746.84768445152
1357,147051.4570119526
2901,279623.82756925875
347,180523.84234099975
2164,204162.4530371211
1586,298526.5743781913
360,157660.22159694252
1769,253879.25253471016
2617,171088.41615268835
1879,152088.56425921276
991,202902.32904647
1535,122651.15111574713
1191,144027.19924576336
1579,219343.35544902176
1882,137665.69661769713
1510,121847.2395036243
2196,169225.2961940796
1845,181282.38516560523
2336,381005.1450275745
942,94496.63554368293
861,124290.39350590907
2555,103652.60072522421
1392,157430.46945425103
2099,250322.09751075148
1543,129215.96902956956
948,251920.02017475181
1239,161825.1121145112
22,201543.08643106578
2796,226031.7672484068
2747,187322.49693992877
92,290648.38202106336
210,163654.25243952818
1858,224400.0906742704
2228,171414.33163914326
447,232274.63633040377
827,235178.99178262925
1649,227103.27975313304
682,127207.96446792118
2698,112867.3659854726
494,166231.35821402285
214,93237.4486944132
2441,226063.2522845486
2679,104470.59559811573
1336,117638.23535764299
465,199389.5418805824
1524,150381.5758858149
2543,119718.28948655247
631,137963.30153044098
2452,318272.7921731571
228,169121.50334265514
126,151702.33096067267
1092,245064.41000983413
1122,191807.0958650511
932,200720.5680631303
1980,84705.20769055092
2171,128942.41659182309
551,147048.38422499743
2768,162469.79698640836
2056,105743.52132630805
1159,352846.475813125
2645,132850.83848415295
1174,188645.4158194213
2266,215289.2921240368
2462,324911.5427979833
1219,139025.09716675399
2922,183706.50344077667
118,142999.72346530575
474,188957.05856922636
2576,150141.81764052177
872,278091.85460557893
1077,256060.1858050177
1536,141131.1344871664
1150,133072.41052789404
2341,315630.20871448336
1931,144035.6396806142
2785,128745.57840762727
2538,120053.6999858561
597,198446.5012227289
464,225273.18696154954
233,235448.73503379917
2169,142639.43224931095
2123,169448.23739717843
1867,157252.53029880763
137,245243.2528302982
515,217296.81875800824
933,118967.84557357412
2784,158139.99408204932
972,161740.1107776395
599,155380.0063973343
2614,132718.2225053712
2582,149378.90714778934
1409,180470.2989582619
175,108187.43005712313
352,243460.69881273387
976,101273.62001255399
2134,197974.1167669504
984,86953.75412744067
2396,339743.3923826007
1673,151445.79762713308
404,118550.83321798296
607,164146.6299947836
814,178137.55218880682
868,194767.7687118929
2271,185210.63839497903
1633,278690.21381151007
337,179050.23523170286
2765,168864.80870617204
1746,250848.80959613825
368,317789.551428122
2806,205794.0570345563
1662,179990.50839573995
1234,217094.2199310619
1373,135001.62738416658
1672,99944.2031086142
1939,122943.38484582162
